teamId,gameId,oddsExist,homeTeamId,awayTeamId,awayFavorite,homeFavorite,provider,favorite,underdog,spread,details,overUnder,awayMoneyLine,homeMoneyLine,awayspreadOdds,homespreadOdds,teamId2,gameId2,slug,location,name,nickname,abbreviation,displayName,shortDisplayName,color,alternateColor
teamId_197,401525876,True,197,2132,False,True,Caesars Sportsbook (New Jersey),197,2132,-7.5,OKST -7.5,53.0,235,-292,-115.0,-105.0,197,401525876,oklahoma-state-cowboys,Oklahoma State,Cowboys,Oklahoma St,OKST,Oklahoma State Cowboys,Cowboys,ff6500,000000
teamId_199,401541758,False,,,,,NONE,,,,,,,,,,199,401541758,southeastern-oklahoma-state-savage-storm,Southeastern Oklahoma State,Savage Storm,SE Okla ST,SEOS,Southeastern Oklahoma State Savage Storm,Savage Storm,000000,
teamId_200,401541786,False,,,,,NONE,,,,,,,,,,200,401541786,southern-nazarene-crimson-storm,Southern Nazarene,Crimson Storm,So Nazarene,SN,Southern Nazarene Crimson Storm,Crimson Storm,000000,
teamId_201,401525874,True,2305,201,True,False,Caesars Sportsbook (New Jersey),201,2305,9.0,OU -9.0,65.5,-365,285,-110.0,-110.0,201,401525874,oklahoma-sooners,Oklahoma,Sooners,Oklahoma,OU,Oklahoma Sooners,Sooners,a32036,ffffff
teamId_202,401531342,True,2567,202,False,True,Caesars Sportsbook (New Jersey),2567,202,-21.0,SMU -21.0,56.5,900,-1600,-110.0,-110.0,202,401531342,tulsa-golden-hurricane,Tulsa,Golden Hurricane,Tulsa,TLSA,Tulsa Golden Hurricane,Golden Hurricane,003595,d0b787
teamId_203,401550468,False,,,,,NONE,,,,,,,,,,203,401550468,linfield-wildcats,Linfield,Wildcats,Linfield,LIN,Linfield Wildcats,Wildcats,46256a,d41e47
teamId_204,401524039,True,12,204,True,False,Caesars Sportsbook (New Jersey),204,12,3.0,ORST -3.0,56.5,-160,135,-110.0,-110.0,204,401524039,oregon-state-beavers,Oregon State,Beavers,Oregon St,ORST,Oregon State Beavers,Beavers,231f20,d73f09
teamId_205,401550468,False,,,,,NONE,,,,,,,,,,205,401550468,pacific-or-boxers,Pacific (OR),Boxers,Pacific (OR),PACO,Pacific (OR) Boxers,Boxers,b4183a,ffffff
teamId_209,401541030,False,,,,,NONE,,,,,,,,,,209,401541030,lock-haven-bald-eagles,Lock Haven,Bald Eagles,Lock Haven,LOCK,Lock Haven Bald Eagles,Bald Eagles,000000,
teamId_210,401545879,False,,,,,NONE,,,,,,,,,,210,401545879,millersville-marauders,Millersville,Marauders,Millersville,MLR,Millersville Marauders,Marauders,000000,
teamId_213,401520358,True,213,84,False,True,Caesars Sportsbook (New Jersey),213,84,-32.0,PSU -32.0,45.5,1800,-7000,-110.0,-110.0,213,401520358,penn-state-nittany-lions,Penn State,Nittany Lions,Penn State,PSU,Penn State Nittany Lions,Nittany Lions,00265D,002e5c
teamId_215,401545873,False,,,,,NONE,,,,,,,,,,215,401545873,slippery-rock-the-rock,Slippery Rock,The Rock,Sliprock,SLI,Slippery Rock The Rock,The Rock,000000,
teamId_216,401549825,False,,,,,NONE,,,,,,,,,,216,401549825,susquehanna-university-river-hawks,Susquehanna University,River Hawks,Susquehnna,SUS,Susquehanna University River Hawks,River Hawks,6b1a31,fd6b0d
teamId_218,401531392,False,,,,,NONE,,,,,,,,,,218,401531392,temple-owls,Temple,Owls,Temple,TEM,Temple Owls,Owls,A80532,a7a9ac
teamId_219,401540295,True,,,False,True,Caesars Sportsbook (New Jersey),219,225,-11.0,PENN -11.0,57.0,320,-420,-110.0,-110.0,219,401540295,pennsylvania-quakers,Pennsylvania,Quakers,Penn,PENN,Pennsylvania Quakers,Quakers,082A74,a6163d
teamId_221,401525440,True,87,221,False,True,Caesars Sportsbook (New Jersey),87,221,-20.5,ND -20.5,45.5,800,-1400,-110.0,-110.0,221,401525440,pittsburgh-panthers,Pittsburgh,Panthers,Pitt,PITT,Pittsburgh Panthers,Panthers,003263,231f20
teamId_222,401540576,False,,,,,NONE,,,,,,,,,,222,401540576,villanova-wildcats,Villanova,Wildcats,Villanova,VILL,Villanova Wildcats,Wildcats,00205b,13b5ea
teamId_223,401541030,False,,,,,NONE,,,,,,,,,,223,401541030,west-chester-golden-rams,West Chester,Golden Rams,W Chester,WES,West Chester Golden Rams,Golden Rams,000000,
teamId_225,401540295,True,,,False,True,Caesars Sportsbook (New Jersey),219,225,-11.0,PENN -11.0,57.0,320,-420,-110.0,-110.0,225,401540295,brown-bears,Brown,Bears,Brown,BRWN,Brown Bears,Bears,411e09,949300
teamId_227,401540532,False,,,,,NONE,,,,,,,,,,227,401540532,rhode-island-rams,Rhode Island,Rams,Rhode Island,URI,Rhode Island Rams,Rams,091f3f,5ab3e8
teamId_228,401525534,True,152,228,True,False,Caesars Sportsbook (New Jersey),228,152,9.5,CLEM -9.5,44.0,-355,278,-110.0,-110.0,228,401525534,clemson-tigers,Clemson,Tigers,Clemson,CLEM,Clemson Tigers,Tigers,f56600,522d80
teamId_231,401540594,False,,,,,NONE,,,,,,,,,,231,401540594,furman-paladins,Furman,Paladins,Furman,FUR,Furman Paladins,Paladins,582c83,ffffff
teamId_233,401540443,False,,,,,NONE,,,,,,,,,,233,401540443,south-dakota-coyotes,South Dakota,Coyotes,South Dakota,SDAK,South Dakota Coyotes,Coyotes,CD1241,f0f0f0
teamId_235,401531430,True,249,235,True,False,Caesars Sportsbook (New Jersey),235,249,7.0,MEM -7.0,68.0,-292,235,-110.0,-110.0,235,401531430,memphis-tigers,Memphis,Tigers,Memphis,MEM,Memphis Tigers,Tigers,004991,8e908f
teamId_236,401540588,False,,,,,NONE,,,,,,,,,,236,401540588,chattanooga-mocs,Chattanooga,Mocs,Chattanooga,UTC,Chattanooga Mocs,Mocs,00386b,dca71d
teamId_237,401549578,False,,,,,NONE,,,,,,,,,,237,401549578,union-ny-dutchmen,Union (NY),Dutchmen,Union (NY),UNNY,Union (NY) Dutchmen,Dutchmen,000000,
teamId_238,401520357,True,145,238,False,True,Caesars Sportsbook (New Jersey),145,238,-24.5,MISS -24.5,62.5,1450,-4000,-110.0,-110.0,238,401520357,vanderbilt-commodores,Vanderbilt,Commodores,Vanderbilt,VAN,Vanderbilt Commodores,Commodores,000000,231f20
teamId_239,401525873,True,239,66,True,False,Caesars Sportsbook (New Jersey),66,239,3.0,ISU -3.0,47.0,-155,130,-110.0,-110.0,239,401525873,baylor-bears,Baylor,Bears,Baylor,BAY,Baylor Bears,Bears,154734,ffb81c
teamId_241,401547138,False,,,,,NONE,,,,,,,,,,241,401547138,mcmurry-indians,McMurry,Indians,McMurry,MMR,McMurry Indians,Indians,98002e,000000
teamId_242,401531373,True,242,2655,True,False,Caesars Sportsbook (New Jersey),2655,242,10.0,TULN -10.0,55.0,-385,300,-110.0,-110.0,242,401531373,rice-owls,Rice,Owls,Rice,RICE,Rice Owls,Owls,d1d5d8,003d7d
teamId_245,401520359,True,245,2579,False,True,Caesars Sportsbook (New Jersey),245,2579,-16.5,TA&M -16.5,52.5,550,-800,-110.0,-110.0,245,401520359,texas-am-aggies,Texas A&M,Aggies,Texas A&M,TA&M,Texas A&M Aggies,Aggies,500000,ffffff
teamId_246,401553003,False,,,,,NONE,,,,,,,,,,246,401553003,juniata-eagles,Juniata,Eagles,Juniata,JUN,Juniata Eagles,Eagles,031832,ac9c66
teamId_247,401558402,False,,,,,NONE,,,,,,,,,,247,401558402,kings-college-pa-monarchs,Kings College (PA),Monarchs,Kings (PA),KING,Kings College (PA) Monarchs,Monarchs,c41230,000000
teamId_248,401525875,True,2306,248,False,True,Caesars Sportsbook (New Jersey),2306,248,-17.5,KSU -17.5,60.0,600,-900,-110.0,-110.0,248,401525875,houston-cougars,Houston,Cougars,Houston,HOU,Houston Cougars,Cougars,c92a39,ffffff
teamId_249,401531430,True,249,235,True,False,Caesars Sportsbook (New Jersey),235,249,7.0,MEM -7.0,68.0,-292,235,-110.0,-110.0,249,401531430,north-texas-mean-green,North Texas,Mean Green,North Texas,UNT,North Texas Mean Green,Mean Green,ffffff,000000
teamId_251,401525877,True,251,252,False,True,Caesars Sportsbook (New Jersey),251,252,-20.0,TEX -20.0,50.0,800,-1400,-110.0,-110.0,251,401525877,texas-longhorns,Texas,Longhorns,Texas,TEX,Texas Longhorns,Longhorns,c15d26,ffffff
teamId_252,401525877,True,251,252,False,True,Caesars Sportsbook (New Jersey),251,252,-20.0,TEX -20.0,50.0,800,-1400,-110.0,-110.0,252,401525877,byu-cougars,BYU,Cougars,BYU,BYU,BYU Cougars,Cougars,003da5,ffffff
teamId_253,401540209,False,,,,,NONE,,,,,,,,,,253,401540209,southern-utah-thunderbirds,Southern Utah,Thunderbirds,Southern Utah,SUU,Southern Utah Thunderbirds,Thunderbirds,c72026,000000
teamId_254,401524044,True,254,2483,True,False,Caesars Sportsbook (New Jersey),2483,254,6.5,ORE -6.5,47.0,-235,192,-110.0,-110.0,254,401524044,utah-utes,Utah,Utes,Utah,UTAH,Utah Utes,Utes,ea002a,ffffff
teamId_255,401550217,False,,,,,NONE,,,,,,,,,,255,401550217,knox-college-prairie-fire,Knox College,Prairie Fire,Knox,KNO,Knox College Prairie Fire,Prairie Fire,000000,
teamId_256,401531900,True,256,295,False,True,Caesars Sportsbook (New Jersey),256,295,-21.0,JMU -21.0,48.5,800,-1400,-105.0,-115.0,256,401531900,james-madison-dukes,James Madison,Dukes,James Madison,JMU,James Madison Dukes,Dukes,450084,b5a068
teamId_257,401540317,False,,,,,NONE,,,,,,,,,,257,401540317,richmond-spiders,Richmond,Spiders,Richmond,RICH,Richmond Spiders,Spiders,9e0712,b90b2e
teamId_258,401525538,True,2390,258,False,True,Caesars Sportsbook (New Jersey),2390,258,-18.5,MIA -18.5,47.5,700,-1100,-110.0,-110.0,258,401525538,virginia-cavaliers,Virginia,Cavaliers,Virginia,UVA,Virginia Cavaliers,Cavaliers,232d48,f84c1e
teamId_259,401525533,True,259,183,False,True,Caesars Sportsbook (New Jersey),259,183,-2.5,VT -2.5,47.5,105,-125,-120.0,100.0,259,401525533,virginia-tech-hokies,Virginia Tech,Hokies,Virginia Tech,VT,Virginia Tech Hokies,Hokies,630031,cf4520
teamId_262,401549656,False,,,,,NONE,,,,,,,,,,262,401549656,lake-forest-foresters,Lake Forest,Foresters,Lake Forst,LAK,Lake Forest Foresters,Foresters,000000,
teamId_263,401547087,False,,,,,NONE,,,,,,,,,,263,401547087,loras-college-duhawks,Loras College,Duhawks,Loras,LOR,Loras College Duhawks,Duhawks,452d7d,d2b888
teamId_264,401524042,True,24,264,True,False,Caesars Sportsbook (New Jersey),264,24,27.5,WASH -27.5,61.0,-4500,1550,-110.0,-110.0,264,401524042,washington-huskies,Washington,Huskies,Washington,WASH,Washington Huskies,Huskies,33006f,e8d3a2
teamId_265,401524040,True,9,265,True,False,Caesars Sportsbook (New Jersey),265,9,5.5,WSU -5.5,49.5,-220,180,-110.0,-110.0,265,401524040,washington-state-cougars,Washington State,Cougars,Washington St,WSU,Washington State Cougars,Cougars,981e32,ffffff
teamId_266,401549656,False,,,,,NONE,,,,,,,,,,266,401549656,beloit-college-buccaneers,Beloit College,Buccaneers,Beloit,BEL,Beloit College Buccaneers,Buccaneers,000000,
teamId_268,401550204,False,,,,,NONE,,,,,,,,,,268,401550204,lawrence-university-vikings,Lawrence University,Vikings,Lawrence,LAW,Lawrence University Vikings,Vikings,000000,
teamId_271,401541136,False,,,,,NONE,,,,,,,,,,271,401541136,wisconsin-oshkosh-titans,Wisconsin-Oshkosh,Titans,Wis Osh,WIS,Wisconsin-Oshkosh Titans,Titans,000000,
teamId_272,401550423,False,,,,,NONE,,,,,,,,,,272,401550423,wisconsin-platteville-pioneers,Wisconsin-Platteville,Pioneers,Wis Platte,WIS,Wisconsin-Platteville Pioneers,Pioneers,000000,
teamId_275,401520360,True,275,194,True,False,Caesars Sportsbook (New Jersey),194,275,14.5,OSU -14.5,45.5,-700,500,-110.0,-110.0,275,401520360,wisconsin-badgers,Wisconsin,Badgers,Wisconsin,WIS,Wisconsin Badgers,Badgers,c4012f,ffffff
teamId_276,401531899,True,324,276,True,False,Caesars Sportsbook (New Jersey),276,324,3.0,MRSH -3.0,47.0,-165,140,-105.0,-115.0,276,401531899,marshall-thundering-herd,Marshall,Thundering Herd,Marshall,MRSH,Marshall Thundering Herd,Thundering Herd,00ae42,be854c
teamId_277,401525878,True,2116,277,False,True,Caesars Sportsbook (New Jersey),2116,277,-7.0,UCF -7.0,60.5,222,-278,-115.0,-105.0,277,401525878,west-virginia-mountaineers,West Virginia,Mountaineers,West Virginia,WVU,West Virginia Mountaineers,Mountaineers,002855,eaaa00
teamId_278,401532606,True,278,2439,False,True,Caesars Sportsbook (New Jersey),278,2439,-8.5,FRES -8.5,57.5,260,-335,-110.0,-110.0,278,401532606,fresno-state-bulldogs,Fresno State,Bulldogs,Fresno St,FRES,Fresno State Bulldogs,Bulldogs,c41230,13284c
teamId_282,401540303,False,,,,,NONE,,,,,,,,,,282,401540303,indiana-state-sycamores,Indiana State,Sycamores,Indiana St,INST,Indiana State Sycamores,Sycamores,00669a,f0f0f0
teamId_284,401540042,False,,,,,NONE,,,,,,,,,,284,401540042,stonehill-skyhawks,Stonehill,Skyhawks,Stonehill,STO,Stonehill Skyhawks,Skyhawks,000000,
teamId_286,401549808,False,,,,,NONE,,,,,,,,,,286,401549808,nc-wesleyan-battling-bishops,NC Wesleyan,Battling Bishops,NC Wesleyn,NOR,NC Wesleyan Battling Bishops,Battling Bishops,000000,
teamId_290,401531929,True,290,2247,False,False,Caesars Sportsbook (New Jersey),pickem,pickem,0.0,EVEN,63.0,-110,-110,-110.0,-110.0,290,401531929,georgia-southern-eagles,Georgia Southern,Eagles,GA Southern,GASO,Georgia Southern Eagles,Eagles,003775,f0f0f0
teamId_291,401549808,False,,,,,NONE,,,,,,,,,,291,401549808,methodist-monarchs,Methodist,Monarchs,Methodist,MET,Methodist Monarchs,Monarchs,000000,
teamId_293,401550065,False,,,,,NONE,,,,,,,,,,293,401550065,castleton-spartans,Castleton,Spartans,Castleton,CAS,Castleton Spartans,Spartans,000000,
teamId_295,401531900,True,256,295,False,True,Caesars Sportsbook (New Jersey),256,295,-21.0,JMU -21.0,48.5,800,-1400,-105.0,-115.0,295,401531900,old-dominion-monarchs,Old Dominion,Monarchs,Old Dominion,ODU,Old Dominion Monarchs,Monarchs,00507d,a1d2f1
teamId_297,401550338,False,,,,,NONE,,,,,,,,,,297,401550338,hampden-sydney-tigers,Hampden-Sydney,Tigers,Hampden-Syd,HAC,Hampden-Sydney Tigers,Tigers,900028,a8b1b7
teamId_301,401540550,False,,,,,NONE,,,,,,,,,,301,401540550,san-diego-toreros,San Diego,Toreros,San Diego,USD,San Diego Toreros,Toreros,2f99d4,2f99d4
teamId_302,401540276,False,,,,,NONE,,,,,,,,,,302,401540276,uc-davis-aggies,UC Davis,Aggies,UC Davis,UCD,UC Davis Aggies,Aggies,002855,c3c4c6
teamId_304,401540255,False,,,,,NONE,,,,,,,,,,304,401540255,idaho-state-bengals,Idaho State,Bengals,Idaho St,IDST,Idaho State Bengals,Bengals,ef8c00,e9a126
teamId_306,401544942,False,,,,,NONE,,,,,,,,,,306,401544942,illinois-wesleyan-titans,Illinois Wesleyan,Titans,IL Weslyan,ILW,Illinois Wesleyan Titans,Titans,000000,
teamId_308,401541808,False,,,,,NONE,,,,,,,,,,308,401541808,ashland-eagles,Ashland,Eagles,Ashland,ASH,Ashland Eagles,Eagles,000000,
teamId_309,401531902,True,6,309,False,True,Caesars Sportsbook (New Jersey),6,309,-11.0,USA -11.0,55.0,345,-455,-110.0,-110.0,309,401531902,louisiana-ragin-cajuns,Louisiana,Ragin' Cajuns,Louisiana,UL,Louisiana Ragin' Cajuns,Ragin' Cajuns,ce2842,
teamId_311,401540492,False,,,,,NONE,,,,,,,,,,311,401540492,maine-black-bears,Maine,Black Bears,Maine,ME,Maine Black Bears,Black Bears,127dbe,
teamId_317,401544103,False,,,,,NONE,,,,,,,,,,317,401544103,marietta-pioneers,Marietta,Pioneers,Marietta,MAR,Marietta Pioneers,Pioneers,000000,
teamId_319,401540782,False,,,,,NONE,,,,,,,,,,319,401540782,oklahoma-baptist-bison,Oklahoma Baptist,Bison,Oklahoma Bapt,OKB,Oklahoma Baptist Bison,Bison,,
teamId_322,401540063,False,,,,,NONE,,,,,,,,,,322,401540063,lafayette-leopards,Lafayette,Leopards,Lafayette,LAF,Lafayette Leopards,Leopards,790000,a59474
teamId_323,401549825,False,,,,,NONE,,,,,,,,,,323,401549825,moravian-greyhounds,Moravian,Greyhounds,Moravian,MOR,Moravian Greyhounds,Greyhounds,1f3361,a5a6a9
teamId_324,401531899,True,324,276,True,False,Caesars Sportsbook (New Jersey),276,324,3.0,MRSH -3.0,47.0,-165,140,-105.0,-115.0,324,401531899,coastal-carolina-chanticleers,Coastal Carolina,Chanticleers,Coastal Car,CCU,Coastal Carolina Chanticleers,Chanticleers,007073,876447
teamId_326,401531903,True,326,2653,True,False,Caesars Sportsbook (New Jersey),2653,326,7.0,TROY -7.0,53.0,-250,205,-110.0,-110.0,326,401531903,texas-state-bobcats,Texas State,Bobcats,Texas St,TXST,Texas State Bobcats,Bobcats,4e1719,b4975a
teamId_328,401532612,False,,,,,NONE,,,,,,,,,,328,401532612,utah-state-aggies,Utah State,Aggies,Utah State,USU,Utah State Aggies,Aggies,00263a,949ca1
teamId_330,401540665,False,,,,,NONE,,,,,,,,,,330,401540665,virginia-state-trojans,Virginia State,Trojans,VA State,VIR,Virginia State Trojans,Trojans,000000,
teamId_331,401540241,False,,,,,NONE,,,,,,,,,,331,401540241,eastern-washington-eagles,Eastern Washington,Eagles,E Washington,EWU,Eastern Washington Eagles,Eagles,a10022,abb4bc
teamId_332,401549758,False,,,,,NONE,,,,,,,,,,332,401549758,muskingum-fighting-muskies,Muskingum,Fighting Muskies,Muskingum,MUS,Muskingum Fighting Muskies,Fighting Muskies,000000,
teamId_333,401520362,True,333,99,False,True,Caesars Sportsbook (New Jersey),333,99,-4.5,ALA -4.5,,,,-110.0,-110.0,333,401520362,alabama-crimson-tide,Alabama,Crimson Tide,Alabama,ALA,Alabama Crimson Tide,Crimson Tide,9e1632,ffffff
teamId_336,401552021,False,,,,,NONE,,,,,,,,,,336,401552021,wesleyan-university-ct-cardinals,Wesleyan University (CT),Cardinals,Wesleyan (CT),WCT,Wesleyan University (CT) Cardinals,Cardinals,d72121,000000
teamId_338,401540609,False,,,,,NONE,,,,,,,,,,338,401540609,kennesaw-state-owls,Kennesaw State,Owls,Kennesaw St,KENN,Kennesaw State Owls,Owls,000000,fdbb30
teamId_340,401549719,False,,,,,NONE,,,,,,,,,,340,401549719,bowdoin-polar-bears,Bowdoin,Polar Bears,Bowdoin,BOW,Bowdoin Polar Bears,Polar Bears,ffffff,000000
teamId_341,401545748,False,,,,,NONE,,,,,,,,,,341,401545748,frostburg-state-bobcats,Frostburg State,Bobcats,Frostburg,FRO,Frostburg State Bobcats,Bobcats,000000,
teamId_344,401520350,True,2,344,False,True,Caesars Sportsbook (New Jersey),2,344,-6.5,AUB -6.5,41.0,205,-250,-110.0,-110.0,344,401520350,mississippi-state-bulldogs,Mississippi State,Bulldogs,Mississippi St,MSST,Mississippi State Bulldogs,Bulldogs,5d1725,c1c6c8
teamId_348,401550307,False,,,,,NONE,,,,,,,,,,348,401550307,hamilton-continentals,Hamilton,Continentals,Hamilton,HAM,Hamilton Continentals,Continentals,062f87,d5b98b
teamId_349,401520349,True,349,113,False,True,Caesars Sportsbook (New Jersey),349,113,-9.5,ARMY -9.5,50.5,278,-355,-110.0,-110.0,349,401520349,army-black-knights,Army,Black Knights,Army,ARMY,Army Black Knights,Black Knights,ce9c00,231f20
teamId_351,401544924,False,,,,,NONE,,,,,,,,,,351,401544924,wingate-bulldogs,Wingate,Bulldogs,Wingate,WIN,Wingate Bulldogs,Bulldogs,182441,c1b585
teamId_352,401541090,False,,,,,NONE,,,,,,,,,,352,401541090,kenyon-owls,Kenyon,Owls,Kenyon,KEN,Kenyon Owls,Owls,000000,
teamId_354,401544968,False,,,,,NONE,,,,,,,,,,354,401544968,olivet-college-comets,Olivet College,Comets,Olivetcoll,OLI,Olivet College Comets,Comets,000000,
teamId_356,401520370,False,,,,,NONE,,,,,,,,,,356,401520370,illinois-fighting-illini,Illinois,Fighting Illini,Illinois,ILL,Illinois Fighting Illini,Fighting Illini,ff5f05,13294b
teamId_359,401544112,False,,,,,NONE,,,,,,,,,,359,401544112,otterbein-cardinals,Otterbein,Cardinals,Otterbein,OTT,Otterbein Cardinals,Cardinals,000000,
teamId_365,401550053,False,,,,,NONE,,,,,,,,,,365,401550053,alfred-saxons,Alfred,Saxons,Alfred,ALF,Alfred Saxons,Saxons,000000,
teamId_366,401550320,False,,,,,NONE,,,,,,,,,,366,401550320,ferrum-panthers,Ferrum,Panthers,Ferrum,FER,Ferrum Panthers,Panthers,000000,c0a656
teamId_367,401541020,False,,,,,NONE,,,,,,,,,,367,401541020,gannon-golden-knights,Gannon,Golden Knights,Gannon,GAN,Gannon Golden Knights,Golden Knights,000000,
teamId_374,401550053,False,,,,,NONE,,,,,,,,,,374,401550053,st-john-fisher-university-cardinals,St. John Fisher University,Cardinals,St. John Fisher,SJFU,St. John Fisher University Cardinals,Cardinals,000000,
teamId_375,401550189,False,,,,,NONE,,,,,,,,,,375,401550189,st-scholastica-saints,St. Scholastica,Saints,St. Scholastica,STS,St. Scholastica Saints,Saints,000000,
teamId_379,401550138,False,,,,,NONE,,,,,,,,,,379,401550138,umass-dartmouth-corsairs,UMASS Dartmouth,Corsairs,UMass Dart,UMDA,UMASS Dartmouth Corsairs,Corsairs,000000,
teamId_386,401550352,False,,,,,NONE,,,,,,,,,,386,401550352,trinity-university-tx-tigers,Trinity University (TX),Tigers,Trinity TX,TRI,Trinity University (TX) Tigers,Tigers,000000,
teamId_388,401550115,False,,,,,NONE,,,,,,,,,,388,401550115,lebanon-valley-flying-dutchmen,Lebanon Valley,Flying Dutchmen,Lebanon,LEB,Lebanon Valley Flying Dutchmen,Flying Dutchmen,003767,ffffff
teamId_389,401540705,False,,,,,NONE,,,,,,,,,,389,401540705,upper-iowa-peacocks,Upper Iowa,Peacocks,Upper Iowa,UPP,Upper Iowa Peacocks,Peacocks,000000,
teamId_390,401544058,False,,,,,NONE,,,,,,,,,,390,401544058,utica-pioneers,Utica,Pioneers,Utica,UTI,Utica Pioneers,Pioneers,000000,
teamId_391,401550281,False,,,,,NONE,,,,,,,,,,391,401550281,oberlin-yeomen,Oberlin,Yeomen,Oberlin,OBE,Oberlin Yeomen,Yeomen,000000,
teamId_395,401552869,False,,,,,NONE,,,,,,,,,,395,401552869,saint-augustines-falcons,Saint Augustine's,Falcons,St. Augustine's,STAU,Saint Augustine's Falcons,Falcons,000000,
teamId_396,401544951,False,,,,,NONE,,,,,,,,,,396,401544951,wheaton-thunder,Wheaton,Thunder,Wheaton,WHE,Wheaton Thunder,Thunder,000000,
teamId_398,401553023,False,,,,,NONE,,,,,,,,,,398,401553023,wilkes-university-colonels,Wilkes University,Colonels,Wilkes,WIL,Wilkes University Colonels,Colonels,002856,ffcd00
teamId_399,401540492,False,,,,,NONE,,,,,,,,,,399,401540492,ualbany-great-danes,UAlbany,Great Danes,UAlbany,ALB,UAlbany Great Danes,Great Danes,3D2777,ffffff
teamId_402,401552482,False,,,,,NONE,,,,,,,,,,402,401552482,worcester-state-college-lancers,Worcester State College,Lancers,Wor State,WOR,Worcester State College Lancers,Lancers,004b8e,ffc629
teamId_409,401550235,False,,,,,NONE,,,,,,,,,,409,401550235,concordia-wi-falcons,Concordia (WI),Falcons,Cncrdia WI,CON,Concordia (WI) Falcons,Falcons,245699,b1b3b3
teamId_411,401550334,False,,,,,NONE,,,,,,,,,,411,401550334,chapman-university-panthers,Chapman University,Panthers,Chapman,CHA,Chapman University Panthers,Panthers,ab1d38,000000
teamId_415,401550494,False,,,,,NONE,,,,,,,,,,415,401550494,george-fox-bruins,George Fox,Bruins,George Fox,GFX,George Fox Bruins,Bruins,002d62,c2a303
teamId_417,401552464,False,,,,,NONE,,,,,,,,,,417,401552464,gallaudet-bison,Gallaudet,Bison,Gallaudet,GAL,Gallaudet Bison,Bison,000000,
teamId_418,401544141,False,,,,,NONE,,,,,,,,,,418,401544141,hendrix-college-warriors,Hendrix College,Warriors,Hendrix,HEN,Hendrix College Warriors,Warriors,,
teamId_424,401550251,False,,,,,NONE,,,,,,,,,,424,401550251,capital-university-comets,Capital University,Comets,Capital,CAP,Capital University Comets,Comets,000000,
teamId_425,401545824,False,,,,,NONE,,,,,,,,,,425,401545824,northern-state-wolves,Northern State,Wolves,Northrn State,NSU,Northern State Wolves,Wolves,000000,
teamId_426,401544112,False,,,,,NONE,,,,,,,,,,426,401544112,mount-union-raiders,Mount Union,Raiders,Mt Union,MOU,Mount Union Raiders,Raiders,000000,
teamId_427,401544103,False,,,,,NONE,,,,,,,,,,427,401544103,ohio-northern-polar-bears,Ohio Northern,Polar Bears,Ohio Northern,ON,Ohio Northern Polar Bears,Polar Bears,000000,
teamId_433,401541127,False,,,,,NONE,,,,,,,,,,433,401541127,westminster-mo-blue-jays,Westminster (MO),Blue Jays,Westminster MO,WMO,Westminster (MO) Blue Jays,Blue Jays,06496f,ffffff
teamId_437,401541823,False,,,,,NONE,,,,,,,,,,437,401541823,lake-erie-storm,Lake Erie,Storm,Lake Erie,LKE,Lake Erie Storm,Storm,000000,
teamId_446,401549773,False,,,,,NONE,,,,,,,,,,446,401549773,martin-luther-knights,Martin Luther,Knights,Martin Luther ,MAR,Martin Luther Knights,Knights,000000,
teamId_452,401547201,False,,,,,NONE,,,,,,,,,,452,401547201,endicott-college-gulls,Endicott College,Gulls,Endicott,END,Endicott College Gulls,Gulls,000000,
teamId_455,401545734,False,,,,,NONE,,,,,,,,,,455,401545734,west-virginia-wesleyan-bobcats,West Virginia Wesleyan,Bobcats,WV Weslyan,WES,West Virginia Wesleyan Bobcats,Bobcats,000000,
teamId_471,401553858,False,,,,,NONE,,,,,,,,,,471,401553858,stevenson-mustangs,Stevenson,Mustangs,Stevenson,STEV,Stevenson Mustangs,Mustangs,005747,000000
teamId_490,401547051,False,,,,,NONE,,,,,,,,,,490,401547051,benedict-college-tigers,Benedict College,Tigers,Benedict,BEN,Benedict College Tigers,Tigers,,
teamId_509,401550445,False,,,,,NONE,,,,,,,,,,509,401550445,crown-college-polars,Crown College,Polars,Crown College,CROWN,Crown College Polars,Polars,5c2f92,ffffff
teamId_548,401549815,False,,,,,NONE,,,,,,,,,,548,401549815,lagrange-college-panthers,LaGrange College,Panthers,LaGrange,LAG,LaGrange College Panthers,Panthers,000000,
teamId_559,401545850,False,,,,,NONE,,,,,,,,,,559,401545850,university-of-mary-marauders,University of Mary,Marauders,Univ of Mary,UNI,University of Mary Marauders,Marauders,000000,
teamId_568,401545850,False,,,,,NONE,,,,,,,,,,568,401545850,minot-state-beavers,Minot State,Beavers,Minot State,MNT,Minot State Beavers,Beavers,000000,
teamId_583,401549773,False,,,,,NONE,,,,,,,,,,583,401549773,northwestern-mn-eagles,Northwestern (MN),Eagles,Northwestern MN,NMN,Northwestern (MN) Eagles,Eagles,000000,
teamId_587,401545764,False,,,,,NONE,,,,,,,,,,587,401545764,notre-dame-college-oh-falcons,Notre Dame College (OH),Falcons,Notre Dame (OH),NOT,Notre Dame College (OH) Falcons,Falcons,000000,
teamId_611,401547003,False,,,,,NONE,,,,,,,,,,611,401547003,seton-hill-griffins,Seton Hill,Griffins,Seton Hill,SH,Seton Hill Griffins,Griffins,000000,
